,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
21118,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21119,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21120,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21121,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21122,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21123,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21124,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21125,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21126,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21127,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21128,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21129,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21130,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21131,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21132,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21133,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21134,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21135,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21136,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21137,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21138,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21139,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21140,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21141,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21142,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21143,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21144,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21145,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21146,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21147,송파힐스테이트 (서울에너지공사),02,서울특별시 송파구 풍성로26길 31,37.531025113,127.11853337,3,단독,11,,,N,2,2
21148,서해힐탑빌리지 (저압수용가),02,서울특별시 관악구 봉천로13나길 45,37.490078448,126.93251512,3,단독,11,,,N,2,2
21149,이튼타워리버2차,02,서울특별시 광진구 능동로 50,37.535675388,127.06917964,3,단독,11,,,N,2,2
21150,기아 신정대리점,02,서울특별시 양천구 중앙로 249,37.518477549,126.85327476,3,단독,11,,,N,2,2
21151,기아 증산대리점,02,서울특별시 은평구 증산로 295,37.583707419,126.90901228,3,단독,11,,,N,2,2
21152,서울 양천구 월정로50길 10-1 (저압수용가),02,서울특별시 양천구 월정로50길 10-1,37.541692052,126.83130984,3,단독,11,,,N,2,2
21153,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,4,4
21154,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,2,2
21155,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,2,2
21156,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,2,2
21157,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,2,2
21158,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,4,4
21159,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,2,2
21160,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,2,2
21161,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,2,2
21162,방이금호어울림아파트 (서울에너지공사),02,서울특별시 송파구 위례성대로8길 28,37.512731567,127.11839969,3,단독,11,,,N,2,2
21163,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21164,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21165,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21166,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21167,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21168,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21169,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21170,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21171,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21172,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21173,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21174,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21175,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,3,3
21176,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21177,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21178,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21179,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21180,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21181,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21182,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21183,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21184,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21185,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21186,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21187,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21188,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21189,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21190,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21191,가락금호아파트 (서울에너지공사),02,서울특별시 송파구 송파대로32길 15,37.496582411,127.11575708,3,단독,11,,,N,2,2
21192,목동현대1차아파트,02,서울특별시 양천구 목동동로 240,37.526144188,126.87278604,3,단독,11,,,N,2,2
21193,목동현대1차아파트,02,서울특별시 양천구 목동동로 240,37.526144188,126.87278604,3,단독,11,,,N,2,2
21194,목동현대1차아파트,02,서울특별시 양천구 목동동로 240,37.526144188,126.87278604,3,단독,11,,,N,2,2
21195,목동현대1차아파트,02,서울특별시 양천구 목동동로 240,37.526144188,126.87278604,3,단독,11,,,N,2,2
21196,서울 노원구 초안산로2길 94-3 (저압수용가),02,서울특별시 노원구 초안산로2길 94-3,37.632846152,127.05758075,3,단독,11,,,N,2,2
21197,서울 강남구 도산대로98길 20 (저압수용가),02,서울특별시 강남구 도산대로98길 20,37.523245232,127.05141211,3,단독,11,,,N,2,2
21198,아시아선수촌아파트,02,서울특별시 송파구 올림픽로4길 15,37.508674336,127.07477728,3,단독,11,,,N,3,3
21199,서울 은평구 연서로50길 5-1 (저압수용가),02,서울특별시 은평구 연서로50길 5-1,37.640998574,126.93839398,3,단독,11,,,N,4,4
21200,서울 은평구 연서로50길 5-1 (저압수용가),02,서울특별시 은평구 연서로50길 5-1,37.640998574,126.93839398,3,단독,11,,,N,2,2
21201,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21202,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21203,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21204,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21205,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21206,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21207,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21208,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21209,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21210,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21211,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21212,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21213,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21214,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21215,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21216,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21217,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21218,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21219,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21220,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21221,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21222,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21223,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21224,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21225,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21226,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21227,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21228,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21229,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21230,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21231,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21232,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21233,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21234,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21235,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21236,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21237,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21238,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21239,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21240,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21241,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21242,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21243,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21244,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21245,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21246,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21247,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21248,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21249,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21250,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21251,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21252,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21253,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21254,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21255,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21256,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21257,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21258,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21259,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21260,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21261,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21262,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21263,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21264,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21265,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21266,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21267,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21268,청담자이아파트 (서울에너지공사),02,서울특별시 강남구 영동대로138길 12,37.524101472,127.05724978,3,단독,11,,,N,2,2
21269,마곡엠밸리9단지 비주거용 (서울에너지공사),02,서울특별시 강서구 공항대로 103,37.562265104,126.81916539,3,단독,11,,,N,2,2
21270,마곡엠밸리9단지 비주거용 (서울에너지공사),02,서울특별시 강서구 공항대로 103,37.562265104,126.81916539,3,단독,11,,,N,4,4
21271,마곡엠밸리9단지 비주거용 (서울에너지공사),02,서울특별시 강서구 공항대로 103,37.562265104,126.81916539,3,단독,11,,,N,4,4
21272,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21273,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21274,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21275,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21276,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21277,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21278,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,3,3
21279,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21280,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21281,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21282,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21283,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21284,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,3,3
21285,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21286,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21287,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21288,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21289,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21290,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,3,3
21291,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,3,3
21292,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21293,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,3,3
21294,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21295,리센츠 (201동-236동) (서울에너지공사),02,서울특별시 송파구 올림픽로 135,37.516733284,127.08988909,3,단독,11,,,N,2,2
21296,골든빌리지 (저압수용가),02,서울특별시 강북구 삼양로155나길 7,37.657340311,127.01113264,3,단독,11,,,N,2,2
21297,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21298,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21299,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21300,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21301,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21302,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21303,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21304,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21305,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21306,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21307,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21308,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21309,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21310,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21311,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21312,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21313,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21314,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21315,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21316,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21317,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21318,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
21319,신내우디안1단지 (서울에너지공사),02,서울특별시 중랑구 신내역로1길 85,37.616809089,127.10629372,3,단독,11,,,N,2,2
