,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
2240,빛가람 중흥S클래스 센트럴2차,02,전라남도 나주시 우정로 101,35.02458299817,126.7915537317,,,46,,,Y,2,2
2241,빛가람 중흥S클래스 센트럴2차,02,전라남도 나주시 우정로 101,35.02458299817,126.7915537317,,,46,,,Y,3,3
2242,빛가람 중흥S클래스 센트럴2차,02,전라남도 나주시 우정로 101,35.02458299817,126.7915537317,,,46,,,Y,3,3
2243,웅천지웰1차아파트,06,전라남도 여수시 예울마루로 30,34.74799728412,127.6722989059,,,46,,,Y,2,2
2244,웅천지웰1차아파트,06,전라남도 여수시 예울마루로 30,34.74799728412,127.6722989059,,,46,,,Y,9,9
2245,웅천지웰1차아파트,02,전라남도 여수시 예울마루로 30,34.74799728412,127.6722989059,,,46,,,Y,9,9
2246,웅천지웰1차아파트,02,전라남도 여수시 예울마루로 30,34.74799728412,127.6722989059,,,46,,,Y,9,9
2247,웅천지웰2차아파트,06,전라남도 여수시 웅천중앙로 27,34.75004585175,127.6702296045,,,46,,,Y,2,2
2248,웅천지웰2차아파트,02,전라남도 여수시 웅천중앙로 27,34.75004585175,127.6702296045,,,46,,,Y,3,3
2249,완도진아리채 아파트,02,전라남도 완도군 완도읍 청해진동로 5,34.3140523556,126.7398361363,,,46,,,Y,2,2
2250,광양송보파인빌7차 아파트,06,전라남도 광양시 광양읍 와룡길 33 ,34.9703997519,127.6132435109,,,46,,,Y,2,2
2251,광양송보파인빌7차 아파트,02,전라남도 광양시 광양읍 와룡길 33 ,34.9703997519,127.6132435109,,,46,,,Y,2,2
2252,광양송보파인빌7차 아파트,02,전라남도 광양시 광양읍 와룡길 33 ,34.9703997519,127.6132435109,,,46,,,Y,3,3
2253,대성사랑으로,06,전라남도 목포시 석현동 영산로 610 ,34.8191846522,126.422239195,,,46,,,Y,2,2
2254,목포옥암부영애시앙2차 아파트,02,전라남도 목포시 옥암동 당가두로13번길 9 ,34.8096798133,126.4344060044,,,46,,,Y,2,2
2255,목포옥암부영애시앙2차 아파트,02,전라남도 목포시 옥암동 당가두로13번길 9 ,34.8096798133,126.4344060044,,,46,,,Y,3,3
2256,목포옥암부영애시앙2차 아파트,02,전라남도 목포시 옥암동 당가두로13번길 9 ,34.8096798133,126.4344060044,,,46,,,Y,3,3
2257,제일2차하이빌 아파트,06,전라남도 목포시 옥암동 신흥로 113 ,34.8072184594,126.431581394,50,동시,46,,,Y,9,9
2258,제일2차하이빌 아파트,02,전라남도 목포시 옥암동 신흥로 113 ,34.8072184594,126.431581394,,,46,,,Y,2,2
2259,청미래 아파트,02,전라남도 영광군 홍농읍 상하길 91 ,35.3995729271,126.4470658844,,,46,,,Y,9,9
2260,나주1차대방노블랜드 아파트,06,전라남도 나주시 대호동 대호길 76-8 ,35.0441995169,126.7179150477,,,46,,,Y,3,3
2261,나주1차대방노블랜드 아파트,02,전라남도 나주시 대호동 대호길 76-8 ,35.0441995169,126.7179150477,,,46,,,Y,3,3
2262,나주1차대방노블랜드 아파트,02,전라남도 나주시 대호동 대호길 76-8 ,35.0441995169,126.7179150477,,,46,,,Y,9,9
2263,나주1차대방노블랜드 아파트,02,전라남도 나주시 대호동 대호길 76-8 ,35.0441995169,126.7179150477,,,46,,,Y,3,3
2264,나주대호2차호반리젠시빌,02,전라남도 나주시 대호동 대호길 45-17 ,35.0403599714,126.7164991052,,,46,,,Y,3,3
2265,나주대호2차호반리젠시빌,02,전라남도 나주시 대호동 대호길 45-17 ,35.0403599714,126.7164991052,,,46,,,Y,2,2
2266,나주혁신영무예다음 아파트,02,전라남도 나주시 빛가람동 월정1길 20 ,35.0132867444,126.7852475985,,,46,,,Y,9,9
2267,나주혁신영무예다음 아파트,02,전라남도 나주시 빛가람동 월정1길 20 ,35.0132867444,126.7852475985,,,46,,,Y,2,2
2268,나주혁신영무예다음 아파트,02,전라남도 나주시 빛가람동 월정1길 20 ,35.0132867444,126.7852475985,,,46,,,Y,9,9
2269,나주혁신중흥S클래스센트럴1차,06,전라남도 나주시 빛가람동 우정로 77 ,35.0239780337,126.7878319108,,,46,,,Y,9,9
2270,나주혁신중흥S클래스센트럴1차,02,전라남도 나주시 빛가람동 우정로 77 ,35.0239780337,126.7878319108,,,46,,,Y,3,3
2271,나주혁신중흥S클래스센트럴1차,02,전라남도 나주시 빛가람동 우정로 77 ,35.0239780337,126.7878319108,,,46,,,Y,9,9
2272,나주혁신중흥S클래스센트럴1차,02,전라남도 나주시 빛가람동 우정로 77 ,35.0239780337,126.7878319108,,,46,,,Y,2,2
2273,빛가람LH2단지,02,전라남도 나주시 빛가람동 중야1길 42 ,35.0158162319,126.7803325173,,,46,,,Y,2,2
2274,신월대주 아파트,02,전라남도 여수시 신월동 신월2길 35 ,34.7282750865,127.7128089833,,,46,,,Y,2,2
2275,신월대주 아파트,02,전라남도 여수시 신월동 신월2길 35 ,34.7282750865,127.7128089833,,,46,,,Y,2,2
2276,남해오네뜨 아파트,06,전라남도 광양시 광양읍 와룡길 43 ,34.968896002,127.6104334935,,,46,,,Y,2,2
2277,남해오네뜨 아파트,02,전라남도 광양시 광양읍 와룡길 43 ,34.968896002,127.6104334935,,,46,,,Y,2,2
2278,남해오네뜨 아파트,02,전라남도 광양시 광양읍 와룡길 43 ,34.968896002,127.6104334935,,,46,,,Y,3,3
2279,남해오네뜨 아파트,02,전라남도 광양시 광양읍 와룡길 43 ,34.968896002,127.6104334935,,,46,,,Y,2,2
2280,태영2차 아파트,06,전라남도 광양시 중동 광장로 120 ,34.9343945823,127.6957047067,,,46,,,Y,9,9
2281,KD빌리앙뜨,06,전라남도 목포시 석현동 옥암로 174 ,34.8147653583,126.4232405914,,,46,,,Y,2,2
2282,KD빌리앙뜨,02,전라남도 목포시 석현동 옥암로 174 ,34.8147653583,126.4232405914,,,46,,,Y,2,2
2283,근화옥암베아채,06,전라남도 목포시 남악1로52번길 83,34.813517,126.453505,,,46,,,Y,2,2
2284,근화옥암베아채,02,전라남도 목포시 남악1로52번길 83,34.813517,126.453505,,,46,,,Y,2,2
2285,근화옥암베아채,02,전라남도 목포시 남악1로52번길 83,34.813517,126.453505,,,46,,,Y,2,2
2286,근화옥암베아채,02,전라남도 목포시 남악1로52번길 83,34.813517,126.453505,,,46,,,Y,3,3
2287,남악제일풍경채,06,전라남도 무안군 삼향읍 남악5로72번길 81-30 ,34.8104148039,126.4803727357,,,46,,,Y,2,2
2288,순천두산위브1단지,06,전라남도 순천시 왕지3길 55,34.975462189,127.52448942,,,46,,,Y,2,2
2289,순천두산위브1단지,02,전라남도 순천시 왕지3길 55,34.975462189,127.52448942,,,46,,,Y,2,2
2290,순천두산위브1단지,02,전라남도 순천시 왕지3길 55,34.975462189,127.52448942,,,46,,,Y,2,2
2291,순천두산위브1단지,02,전라남도 순천시 왕지3길 55,34.975462189,127.52448942,,,46,,,Y,3,3
2292,여수청솔1차 아파트,02,전라남도 여수시 돌산읍 강남1길 50,35.196328691,126.81109402,,,46,,,Y,3,3
2293,여수청솔1차 아파트,02,전라남도 여수시 돌산읍 강남1길 50,35.196328691,126.81109402,,,46,,,Y,2,2
2294,여수청솔1차 아파트,02,전라남도 여수시 돌산읍 강남1길 50,35.196328691,126.81109402,,,46,,,Y,3,3
2295,태영1차,06,전라남도 광양시 중동 광장로 112-11 ,34.9340374402,127.6969976105,,,46,,,Y,9,9
2296,보성파워텍,06,전라남도 나주시 혁신산단3길 40,34.97340329788,126.6878266559,,,46,,,Y,2,2
2297,목포농협 하나로마트,06,전라남도 목포시 영산로659,34.8240461977,126.4224981926,,,46,,,Y,2,2
2298,목포농협 하나로마트,06,전라남도 목포시 영산로659,34.8240461977,126.4224981926,,,46,,,Y,2,2
2299,이마트 목포점,06,전라남도 목포시 옥암로 138,34.8116269948,126.425207847,,,46,,,Y,2,2
2300,이마트 목포점,06,전라남도 목포시 옥암로 138,34.8116269948,126.425207847,,,46,,,Y,2,2
2301,홈플러스 목포점,06,전라남도 목포시 영산로 313  ,34.8059401065,126.3996355774,,,46,,,Y,2,2
2302,순천원예농협 하나로마트,06,전라남도 순천시 남산로 46,34.9389533179,127.492699425,,,46,,,Y,2,2
2303,순천원예농협 하나로마트,06,전라남도 순천시 남산로 46,34.9389533179,127.492699425,,,46,,,Y,2,2
2304,홈플러스 순천점,06,전라남도 순천시 신월큰길 10,34.9612247332,127.5203322325,,,46,,,Y,3,3
2305,홈플러스 순천풍덕점,06,전라남도 순천시 팔마로 222,34.9399074799,127.5087609889,,,46,,,Y,2,2
2306,공단119 인근 주차장,06,전라남도 여수시 중흥동 1696-1,34.8379677476,127.6940047298,,,46,,,Y,3,3
2307,공단119 인근 주차장,06,전라남도 여수시 중흥동 1696-1,34.8379677476,127.6940047298,,,46,,,Y,2,2
2308,공단반점 앞 주차장,06,전라남도 여수시 월하동 1145-5,34.807702282,127.669642541,,,46,,,Y,2,2
2309,공단반점 앞 주차장,06,전라남도 여수시 월하동 1145-5,34.807702282,127.669642541,,,46,,,Y,2,2
2310,내트럭 여수사업소,06,전라남도 여수시 여수산단로 140,34.79766443654,127.6623865452,,,46,,,Y,3,3
2311,내트럭 여수사업소,06,전라남도 여수시 여수산단로 140,34.79766443654,127.6623865452,,,46,,,Y,2,2
2312,동백공영주차장,06,전라남도 여수시 수정동 280,34.7419196132,127.7516304083,,,46,,,Y,2,2
2313,동백공영주차장,06,전라남도 여수시 수정동 280,34.7419196132,127.7516304083,,,46,,,Y,2,2
2314,배수펌프 주차장,06,전라남도 여수시 남산동 493,34.7369129547,127.7318475872,,,46,,,Y,2,2
2315,배수펌프 주차장,06,전라남도 여수시 남산동 493,34.7369129547,127.7318475872,,,46,,,Y,3,3
2316,여문공영주차장,06,전라남도 여수시 여서동 237,34.751310362,127.7030293462,,,46,,,Y,3,3
2317,여문공영주차장,06,전라남도 여수시 여서동 237,34.751310362,127.7030293462,,,46,,,Y,3,3
2318,여서청사 주차장,06,전라남도 여수시 여서1로 101,34.7548570311,127.7082187481,,,46,,,Y,2,2
2319,여서청사 주차장,06,전라남도 여수시 여서1로 101,34.7548570311,127.7082187481,,,46,,,Y,2,2
2320,여수농협 미평,06,전라남도 여수시 미평9길 12(미평동 668-5),34.7701039786,127.7046699208,,,46,,,Y,2,2
2321,여수농협 미평,06,전라남도 여수시 미평9길 12(미평동 668-5),34.7701039786,127.7046699208,,,46,,,Y,2,2
2322,율촌도서관 공영주차장,06,전라남도 여수시 율촌면 율촌로 100-11,34.88377785037,127.5785975556,,,46,,,Y,2,2
2323,율촌도서관 공영주차장,06,전라남도 여수시 율촌면 율촌로 100-11,34.88377785037,127.5785975556,,,46,,,Y,2,2
2324,향일암 주차장,06,전라남도 여수시 돌산읍 율림리 35,34.5991797361,127.7999333046,,,46,,,Y,2,2
2325,향일암 주차장,06,전라남도 여수시 돌산읍 율림리 35,34.5991797361,127.7999333046,,,46,,,Y,2,2
2326,화장동 공영주차장,06,전라남도 여수시 화장동 795-1,34.7758949366,127.6481397482,,,46,,,Y,3,3
2327,화장동 공영주차장,06,전라남도 여수시 화장동 795-1,34.7758949366,127.6481397482,,,46,,,Y,3,3
2328,영암축협 하나로마트,06,전라남도 영암군 영암읍 월출로 6 ,34.7948397503,126.686016358,,,46,,,Y,2,2
2329,영암축협 하나로마트,06,전라남도 영암군 영암읍 월출로 6 ,34.7948397503,126.686016358,,,46,,,Y,2,2
2330,광영 근린공원,06,전라남도 광양시 광영동 산 41-3,34.9606950991,127.7188537098,,,46,,,Y,2,2
2331,광영 근린공원,06,전라남도 광양시 광영동 산 41-3,34.9606950991,127.7188537098,,,46,,,Y,2,2
2332,마동근린체육공원,06,전라남도 광양시 중동 674-4,34.9513872597,127.6925377008,,,46,,,Y,2,2
2333,마동근린체육공원,06,전라남도 광양시 중동 674-4,34.9513872597,127.6925377008,,,46,,,Y,2,2
2334,홈플러스 광양점,06,전라남도 광양시 항만11로 70,34.928504961,127.694140261,,,46,,,Y,2,2
2335,근화베아채아파트,06,전라남도 무안군 삼향읍 남악4로82번길 31 ,34.8126263212,126.4698055155,,,46,,,Y,9,9
2336,근화베아채아파트,02,전라남도 무안군 삼향읍 남악4로82번길 31 ,34.8126263212,126.4698055155,,,46,,,Y,9,9
2337,근화베아채아파트,02,전라남도 무안군 삼향읍 남악4로82번길 31 ,34.8126263212,126.4698055155,,,46,,,Y,9,9
2338,근화베아채아파트,02,전라남도 무안군 삼향읍 남악4로82번길 31 ,34.8126263212,126.4698055155,,,46,,,Y,9,9
2339,천년나무아파트,06,전라남도 목포시 대성동 양을로 42 ,34.8012423127,126.3809788234,,,46,,,Y,2,2
2340,신대 중흥S클래스 6단지 메가타운,06,전라남도 순천시 해룡면 좌야로 135 ,34.9350239544,127.5448948169,,,46,,,Y,2,2
2341,신대 중흥S클래스 6단지 메가타운,06,전라남도 순천시 해룡면 좌야로 135 ,34.9350239544,127.5448948169,,,46,,,Y,2,2
2342,빛가람로제비앙,06,전라남도 나주시 빛가람동 그린로 153 ,35.0108205021,126.7831812192,,,46,,,Y,2,2
2343,빛가람로제비앙,02,전라남도 나주시 빛가람동 그린로 153 ,35.0108205021,126.7831812192,,,46,,,Y,2,2
2344,빛가람로제비앙,02,전라남도 나주시 빛가람동 그린로 153 ,35.0108205021,126.7831812192,,,46,,,Y,3,3
2345,빛가람로제비앙,02,전라남도 나주시 빛가람동 그린로 153 ,35.0108205021,126.7831812192,,,46,,,Y,2,2
2346,빛가람로제비앙,02,전라남도 나주시 빛가람동 그린로 153 ,35.0108205021,126.7831812192,,,46,,,Y,9,9
2347,근화베아채스위트아파트,06,전라남도 무안군 삼향읍 남악5로22번길 20 ,34.8070411172,126.473093628,,,46,,,Y,9,9
2348,근화베아채스위트아파트,02,전라남도 무안군 삼향읍 남악5로22번길 20 ,34.8070411172,126.473093628,,,46,,,Y,9,9
2349,근화베아채스위트아파트,02,전라남도 무안군 삼향읍 남악5로22번길 20 ,34.8070411172,126.473093628,,,46,,,Y,9,9
2350,근화베아채스위트아파트,02,전라남도 무안군 삼향읍 남악5로22번길 20 ,34.8070411172,126.473093628,,,46,,,Y,9,9
2351,금강메트로빌아파트,06,전라남도 순천시 조곡동 둑실5길 25 ,34.9586987518,127.4967284427,,,46,,,Y,2,2
2352,금강메트로빌아파트,02,전라남도 순천시 조곡동 둑실5길 25 ,34.9586987518,127.4967284427,,,46,,,Y,3,3
2353,금강메트로빌아파트,02,전라남도 순천시 조곡동 둑실5길 25 ,34.9586987518,127.4967284427,,,46,,,Y,2,2
2354,순천 롯데캐슬,06,전라남도 순천시 왕지동 왕지3길 60 ,34.9749781121,127.5265604281,,,46,,,Y,2,2
2355,순천 롯데캐슬,02,전라남도 순천시 왕지동 왕지3길 60 ,34.9749781121,127.5265604281,,,46,,,Y,2,2
2356,순천 롯데캐슬,02,전라남도 순천시 왕지동 왕지3길 60 ,34.9749781121,127.5265604281,,,46,,,Y,3,3
2357,순천 서해골드빌,02,전라남도 순천시 조례동 비봉길 6 ,34.9713211613,127.5200938419,,,46,,,Y,2,2
2358,순천 서해골드빌,02,전라남도 순천시 조례동 비봉길 6 ,34.9713211613,127.5200938419,,,46,,,Y,2,2
2359,목포유통센터,06,전라남도 목포시 선곡로 33,34.8191543066,126.429562597,,,46,,,Y,2,2
2360,목포유통센터,06,전라남도 목포시 선곡로 33,34.8191543066,126.429562597,,,46,,,Y,2,2
2361,동부시장공영주차장,06,전라남도 목포시 영산로 257번길 15(동부시장 옆),34.8045389073,126.393368588,,,46,,,Y,3,3
2362,목포시청 민원주차장,06,전라남도 목포시 양을로 203,34.8115341358,126.3912845125,,,46,,,Y,2,2
2363,부주동 행정복지센터,06,전라남도 목포시 남악1로 51번가길 2(옥암동),34.8094639472,126.444684983,,,46,,,Y,2,2
2364,신흥동 주민센터,06,전라남도 목포시 하당로 66(상동),34.7988437161,126.418823165,,,46,,,Y,2,2
2365,원형1공영주차장,06,전라남도 목포시 상동 1133(롯데마트옆),34.7980649569,126.430271752,,,46,,,Y,3,3
2366,원형2공영주차장,06,전라남도 목포시 원형로 42,34.7991027079,126.43244574,,,46,,,Y,9,9
2367,자동차등록사무소,06,전라남도 목포시 연산로 191(연산동),34.8129949241,126.3771400078,,,46,,,Y,2,2
2368,북항광장 공영주차장,06,전라남도 목포시 죽교동 620-20,34.8025667438,126.368576672,,,46,,,Y,2,2
2369,금당공용주차장,06,전라남도 순천시 연향동 1512,34.9446205406,127.525547456,,,46,,,Y,2,2
2370,낙안읍성 주차장,06,전라남도 순천시 낙안면 충민길 30,34.9063257868,127.341766318,,,46,,,Y,2,2
2371,드라마촬영장,06,전라남도 순천시 조례동 22-1,34.9583742963,127.538186739,,,46,,,Y,2,2
2372,서면사무소,06,전라남도 순천시 서면 임촌동길 94,34.9947368888,127.488446189,,,46,,,Y,2,2
2373,순천만습지 주차장,06,전라남도 순천시 대대동 161-4,34.8871641689,127.5091270339,,,46,,,Y,2,2
2374,순천만습지 주차장,06,전라남도 순천시 대대동 161-4,34.8871641689,127.5091270339,,,46,,,Y,3,3
2375,연향도서관,06,전라남도 순천시 연향번영길 54,34.9471058622,127.5185746713,,,46,,,N,2,2
2376,연향도서관,06,전라남도 순천시 연향번영길 54,34.9471058622,127.5185746713,,,46,,,N,2,2
2377,왕지수매골 주차장,06,전라남도 순천시 조례동 1807,34.9536928273,127.516106871,,,46,,,Y,3,3
2378,전라남도 보건환경연구원,06,전라남도 순천시 해룡면 호두리 1181-3,34.8910139376,127.5854221072,,,46,,,Y,9,9
2379,대불자유무역지역관리원 주차장,06,전라남도 영암군 삼호읍 자유무역로 205,34.7698831216,126.4594262672,,,46,,,Y,3,3
2380,대불자유무역지역관리원 주차장,06,전라남도 영암군 삼호읍 자유무역로 205,34.7698831216,126.4594262672,,,46,,,Y,2,2
2381,오천호반베르디움아파트,06,전라남도 순천시 오천동 오천8길 15,34.9371138671,127.4919660007,,,46,,,N,2,2
2382,오천호반베르디움아파트,02,전라남도 순천시 오천동 오천8길 15,34.9371138671,127.4919660007,,,46,,,N,3,3
2383,오천호반베르디움아파트,02,전라남도 순천시 오천동 오천8길 15,34.9371138671,127.4919660007,,,46,,,N,3,3
2384,남양 아파트,06,전라남도 여수시 선원동 1256,34.77108217761,127.6498684860,,,46,,,Y,9,9
2385,남양 아파트,02,전라남도 여수시 선원동 1256,34.77108217761,127.6498684860,,,46,,,Y,9,9
2386,하당 금호2차아파트,06,전라남도 목포시 옥암동 백년대로375번길 20,34.809196,126.42638,,,46,,,Y,9,9
2387,제일6단지풍경채아파트,02,전라남도 목포시 옥암동 915-26,34.812645,126.423847,,,46,,,Y,9,9
2388,제일6단지풍경채아파트,02,전라남도 목포시 옥암동 915-26,34.812645,126.423847,,,46,,,Y,9,9
2389,빛가람LH4단지아파트,06,"전라남도 나주시 그린로 276 (빛가람동, 빛가람엘에이치4단지아파트)",35.01109783697,126.7965509162,,,46,,,Y,9,9
2390,빛가람LH4단지아파트,02,"전라남도 나주시 그린로 276 (빛가람동, 빛가람엘에이치4단지아파트)",35.01109783697,126.7965509162,,,46,,,Y,9,9
2391,빛가람LH4단지아파트,02,"전라남도 나주시 그린로 276 (빛가람동, 빛가람엘에이치4단지아파트)",35.01109783697,126.7965509162,,,46,,,Y,9,9
2392,빛가람LH4단지아파트,02,"전라남도 나주시 그린로 276 (빛가람동, 빛가람엘에이치4단지아파트)",35.01109783697,126.7965509162,,,46,,,Y,9,9
2393,우방아이유쉘아파트,02,전라남도 목포시 옥암동 1397,34.812848,126.425765,,,46,,,Y,9,9
2394,우방아이유쉘아파트,02,전라남도 목포시 옥암동 1397,34.812848,126.425765,,,46,,,Y,9,9
2395,근화 베아채 비올레 아파트,06,전라남도 무안군 삼향읍 남악리 2531,34.806939,126.470877,,,46,,,Y,9,9
2396,골드클래스7차아파트,06,전라남도 목포시 연산동 1925,34.818291,126.390633,,,46,,,Y,9,9
2397,골드클래스7차아파트,02,전라남도 목포시 연산동 1925,34.818291,126.390633,,,46,,,Y,9,9
2398,골드클래스7차아파트,02,전라남도 목포시 연산동 1925,34.818291,126.390633,,,46,,,Y,9,9
2399,연산주공5단지아파트,06,전라남도 목포시 연산동 1261,34.814074,126.381999,,,46,,,Y,9,9
2400,꿈동산 신안2차아파트,06,전라남도 목포시 상동 1019,34.79840553878,126.4253515338,,,46,,,Y,9,9
2401,꿈동산 신안2차아파트,02,전라남도 목포시 상동 1019,34.79840553878,126.4253515338,,,46,,,Y,9,9
2402,꿈동산 신안2차아파트,02,전라남도 목포시 상동 1019,34.79840553878,126.4253515338,,,46,,,Y,9,9
2403,꿈동산 신안2차아파트,02,전라남도 목포시 상동 1019,34.79840553878,126.4253515338,,,46,,,Y,9,9
2404,남악상록아파트,06,전라남도 무안군 삼향읍 남악리 2270,34.808911,126.458437,,,46,,,Y,9,9
2405,남악상록아파트,02,전라남도 무안군 삼향읍 남악리 2270,34.808911,126.458437,,,46,,,Y,9,9
2406,남악상록아파트,02,전라남도 무안군 삼향읍 남악리 2270,34.808911,126.458437,,,46,,,Y,9,9
2407,나주교통차고지,05,전라남도 나주시 왕곡면 영산포로 30-9,34.9858490827,126.705859067,,,46,,,Y,3,3
2408,빛가람동 공용차고지,05,전라남도 나주시 빛가람동 893,35.0255637123,126.797147890,,,46,,,Y,3,3
2409,빛가람동 공용차고지,05,전라남도 나주시 빛가람동 893,35.0255637123,126.797147890,,,46,,,Y,3,3
2410,한국농어촌공사 본사,06,전라남도 나주시 빛가람동 358,35.0197748226,126.776730249,,,46,,,Y,3,3
2411,한국농어촌공사 본사,04,전라남도 나주시 빛가람동 358,35.0197748226,126.776730249,,,46,,,Y,9,9
2412,웅천지웰1-2차아파트,06,전라남도 여수시 웅천동 1683,34.74741999255,127.6723706724,,,46,,,Y,2,2
2413,웅천지웰1-2차아파트,02,전라남도 여수시 웅천동 1683,34.74741999255,127.6723706724,,,46,,,Y,9,9
2414,한전장흥지사 주차장,06,전라남도 장흥군 장흥읍 건산리 390-3,34.6782598941,126.9085767312,,,46,,,Y,2,2
2415,한전장흥지사 주차장,06,전라남도 장흥군 장흥읍 건산리 390-3,34.6782598941,126.9085767312,,,46,,,Y,3,3
2416,신월코아루아파트,02,전라남도 여수시 신월동 신월2길 11,34.727165,127.710409,,,46,,,Y,2,2
2417,신월코아루아파트,02,전라남도 여수시 신월동 신월2길 11,34.727165,127.710409,,,46,,,Y,3,3
2418,나주삼성아파트,02,전라남도 나주시 죽림동 죽림길 71,35.032433,126.726018,,,46,,,Y,2,2
2419,나주삼성아파트,02,전라남도 나주시 죽림동 죽림길 71,35.032433,126.726018,,,46,,,Y,2,2
2420,상동현대아파트,06,전라남도 목포시 상동 764,34.81187,126.413312,,,46,,,Y,2,2
2421,초원샤르망아파트,02,전라남도 목포시 옥암동 965,34.808349,126.427716,,,46,,,Y,3,3
2422,빛가람LH1단지,06,전라남도 나주시 빛가람동 그린로 63,35.015863,126.778317,,,46,,,Y,2,2
2423,향림현대2차아파트,02,전라남도 순천시 석현동 525,34.974655,127.474985,,,46,,,Y,3,3
2424,향림현대2차아파트,02,전라남도 순천시 석현동 525,34.974655,127.474985,,,46,,,Y,2,2
2425,구례산이고운아파트,02,전라남도 구례군 구례읍 봉서리 2269,35.20218784801,127.4669961163,,,46,,,Y,2,2
2426,구례산이고운아파트,02,전라남도 구례군 구례읍 봉서리 2269,35.20218784801,127.4669961163,,,46,,,Y,2,2
2427,해룡면 신대출장소,06,전라남도 순천시 해룡면 신대리 1971,34.9364786828,127.5481224727,,,46,,,Y,2,2
2428,삼호농협하나로마트,06,전라남도 영암군 삼호읍 용앙리 237,34.7484626,126.47262309999,,,46,,,Y,2,2
2429,삼호농협하나로마트,06,전라남도 영암군 삼호읍 용앙리 237,34.7484626,126.47262309999,,,46,,,Y,2,2
2430,별량면사무소,06,전라남도 순천시 별량면 봉림리 178-3,34.8742994774,127.4521377735,,,46,,,Y,3,3
2431,메타세쿼이아길,06,전라남도 담양군 담양읍 학동리 40-16,35.331970304,127.016883354,,,46,,,Y,2,2
2432,이순신공원 주차장,06,전라남도 여수시 웅천동 415-1,34.7394623876,127.7359889049,,,46,,,Y,2,2
2433,이순신공원 주차장,06,전라남도 여수시 웅천동 415-1,34.7394623876,127.7359889049,,동시,46,,,Y,2,2
2434,웅천친수공원 주차장,06,전라남도 여수시 웅천동 1691,34.7471560145,127.6679238607,,,46,,,Y,2,2
2435,웅천친수공원 주차장,04,전라남도 여수시 웅천동 1691,34.7471560145,127.6679238607,100,단독,46,,,Y,2,2
2436,상사면사무소,06,전라남도 순천시 상사면 흘산리 252-22,34.9390619403,127.4551500843,,,46,,,Y,2,2
2437,빛가람동호수공원,06,전라남도 나주시 빛가람동 4-977,35.0138997280,126.7904304458,,,46,,,Y,3,3
2438,빛가람동호수공원,06,전라남도 나주시 빛가람동 4-977,35.0138997280,126.7904304458,,,46,,,Y,3,3
2439,죽림2공원 주차장,06,전라남도 여수시 소라면 죽림리 1189,34.7648587292,127.6373730349,,,46,,,Y,2,2
2440,벌교읍사무소,04,전라남도 보성군 벌교읍 채동선로 297,34.847719064423,127.3410339910,,,46,,,Y,2,2
2441,벌교읍사무소,04,전라남도 보성군 벌교읍 채동선로 297,34.847719064423,127.3410339910,,,46,,,Y,2,2
2442,여수공항,06,"전라남도 여수시 율촌면 여순로 386 (신풍리, 여수공항)",35.1110259847,128.5173690326,,,46,,,Y,2,2
2443,영암공설운동장,04,전라남도 영암군 영암읍 여운재로 21,34.804824857352,126.7015011697,,,46,,,Y,2,2
2444,초원골드맨션,02,전라남도 목포시 대의동2가 1-10,34.78701426557,126.3815346394,,,46,,,Y,2,2
2445,우진아트빌아파트,02,전라남도 목포시 석현동 816-17,34.81897986091,126.4204019617,,,46,,,Y,2,2
2446,신안실크밸리7차,02,전라남도 목포시 죽교동 704,34.80526206537,126.3665772283,,,46,,,Y,2,2
2447,신안실크밸리7차,02,전라남도 목포시 죽교동 704,34.80526206537,126.3665772283,,,46,,,Y,2,2
2448,신안실크밸리7차,02,전라남도 목포시 죽교동 704,34.80526206537,126.3665772283,,,46,,,Y,2,2
2449,북항 해상케이블카,04,전라남도 목포시 해양대학로 240,34.799261504433,126.3701754314,,,46,,,Y,2,2
2450,고하도 해상케이블카,04,전라남도 목포시 고하도안길 185,34.773951612841,126.3600554294,,,46,,,Y,2,2
2451,유달동 주민센터,04,전라남도 목포시 유동로 19,34.783371533252,126.3801509259,,,46,,,Y,3,3
2452,화순전남대병원,04,전라남도 화순군 화순읍 서양로 322,35.060055428227,127.0012551876,,,46,,,Y,9,9
2453,화순전남대병원,04,전라남도 화순군 화순읍 서양로 322,35.060055428227,127.0012551876,,,46,,,Y,9,9
2454,순천로컬푸드,04,전라남도 순천시 지봉로 611,35.023752036496,127.4536055499,,,46,,,Y,2,2
2455,임회면사무소,04,전라남도 진도군 임회면 석교길 48,34.405921046903,126.1901604879,,,46,,,Y,2,2
2456,금골마루,04,전라남도 진도군 군내면 진도대로 7973,34.5349989,126.2983480,,,46,,,Y,2,2
2457,기업개발원,04,전라남도 나주시 그린로 370,35.019433478320,126.7952921430,,,46,,,Y,2,2
2458,곡성지사,04,전라남도 곡성군 곡성읍 곡성로 795,35.277577190096,127.2910343531,,,46,,,Y,2,2
2459,곡성지사,04,전라남도 곡성군 곡성읍 곡성로 795,35.277577190096,127.2910343531,,,46,,,Y,2,2
2460,남내동 교통약자 전기차 충전소,04,전라남도 나주시 남내1길 5-1,35.029760056080,126.7193202006,,,46,,,Y,2,2
2461,광양읍 목성 주공아파트,02,전라남도 광양시 광양읍 목성리 976-4,34.9783957,127.588746,,,46,,,Y,2,2
