,이름,충전타입,주소,위도,경도,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(5분),0 : 1
4131,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,2,2
4132,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,2,2
4133,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,2,2
4134,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,2,2
4135,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,2,2
4136,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,3,3
4137,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,2,2
4138,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,3,3
4139,천성산한일유앤아이아파트,02,"경상남도 양산시 평산로 116(평산동, 양산천성산한일유앤아이아파트)",35.383540,129.141829,,,48,,,Y,2,2
4140,한국기계연구원부설재료연구소,02,경상남도 창원시 성산구 창원대로 797,35.214786,128.677930,,,48,,,Y,2,2
4141,한국기계연구원부설재료연구소,02,경상남도 창원시 성산구 창원대로 797,35.214786,128.677930,,,48,,,Y,2,2
4142,더마크원오피스텔,02,경상남도 창원시 마산회원구 3·15대로 874(구암동),35.246804,128.592186,,,48,,,Y,2,2
4143,더마크원오피스텔,02,경상남도 창원시 마산회원구 3·15대로 874(구암동),35.246804,128.592186,,,48,,,Y,2,2
4144,감계휴먼빌아파트,02,경상남도 창원시 의창구 북면 감계로 297,35.303182,128.594498,,,48,,,Y,2,2
4145,감계휴먼빌아파트,02,경상남도 창원시 의창구 북면 감계로 297,35.303182,128.594498,,,48,,,Y,2,2
4146,감계휴먼빌아파트,02,경상남도 창원시 의창구 북면 감계로 297,35.303182,128.594498,,,48,,,Y,2,2
4147,감계휴먼빌아파트,02,경상남도 창원시 의창구 북면 감계로 297,35.303182,128.594498,,,48,,,Y,2,2
4148,이원파크빌,02,경상남도 창녕군 창녕읍 조산서재골로 17,35.538146,128.486876,,,48,,,Y,2,2
4149,창원시 삼성타운,02,경상남도 창원시 마산합포구 산호북1길 15,35.216835,128.584042,,,48,,,Y,3,3
4150,창원시 삼성타운,02,경상남도 창원시 마산합포구 산호북1길 15,35.216835,128.584042,,,48,,,Y,2,2
4151,창원시 삼성타운,02,경상남도 창원시 마산합포구 산호북1길 15,35.216835,128.584042,7,단독,48,,,Y,1,1
4152,창원시 삼성타운,02,경상남도 창원시 마산합포구 산호북1길 15,35.216835,128.584042,7,단독,48,,,Y,1,1
4153,창원시 삼성타운,02,경상남도 창원시 마산합포구 산호북1길 15,35.216835,128.584042,7,단독,48,,,Y,1,1
4154,대동아파트,02,경상남도 창원시 마산회원구 내서읍 삼계5길 30,35.230692,128.502688,,,48,,,Y,2,2
4155,대동아파트,02,경상남도 창원시 마산회원구 내서읍 삼계5길 30,35.230692,128.502688,,,48,,,Y,2,2
4156,대동아파트,02,경상남도 창원시 마산회원구 내서읍 삼계5길 30,35.230692,128.502688,,,48,,,Y,2,2
4157,대동아파트,02,경상남도 창원시 마산회원구 내서읍 삼계5길 30,35.230692,128.502688,,,48,,,Y,2,2
4158,평거휴먼시아4단지,02,경상남도 진주시 새평거로 75,35.167981,128.055327,,,48,,,Y,2,2
4159,평거휴먼시아4단지,02,경상남도 진주시 새평거로 75,35.167981,128.055327,,,48,,,Y,2,2
4160,평거휴먼시아4단지,02,경상남도 진주시 새평거로 75,35.167981,128.055327,,,48,,,Y,2,2
4161,평거휴먼시아4단지,02,경상남도 진주시 새평거로 75,35.167981,128.055327,,,48,,,Y,3,3
4162,평거휴먼시아4단지,02,경상남도 진주시 새평거로 75,35.167981,128.055327,,,48,,,Y,3,3
4163,평거휴먼시아4단지,02,경상남도 진주시 새평거로 75,35.167981,128.055327,,,48,,,Y,3,3
4164,사천3차한보아파트,02,경상남도 사천시 정동면 진삼로 1386,35.075112,128.084487,,,48,,,Y,2,2
4165,사천3차한보아파트,02,경상남도 사천시 정동면 진삼로 1386,35.075112,128.084487,,,48,,,Y,2,2
4166,진주시 삼일교회,02,경상남도 진주시 석갑로91번길 8-17,35.181218,128.061161,7,단독,48,,,Y,2,2
4167,송림상가,02,경상남도 진주시 에나로 97,35.177780,128.139968,,,48,,,Y,2,2
4168,송림상가,02,경상남도 진주시 에나로 97,35.177780,128.139968,,,48,,,Y,2,2
4169,골든비지니스호텔,02,경상남도 진주시 에나로 101,35.177796,128.140352,,,48,,,Y,3,3
4170,골든비지니스호텔,02,경상남도 진주시 에나로 101,35.177796,128.140352,,,48,,,Y,2,2
4171,이지더원아파트,02,경상남도 진주시 초장로 120,35.210405,128.109988,,,48,,,Y,2,2
4172,이지더원아파트,02,경상남도 진주시 초장로 120,35.210405,128.109988,,,48,,,Y,3,3
4173,이지더원아파트,02,경상남도 진주시 초장로 120,35.210405,128.109988,,,48,,,Y,2,2
4174,이지더원아파트,02,경상남도 진주시 초장로 120,35.210405,128.109988,,,48,,,Y,2,2
4175,이지더원아파트,02,경상남도 진주시 초장로 120,35.210405,128.109988,,,48,,,Y,2,2
4176,이지더원아파트,02,경상남도 진주시 초장로 120,35.210405,128.109988,,,48,,,Y,2,2
4177,진주롯데인벤스,02,경상남도 진주시 향교로 3,35.197868,128.083245,,,48,,,Y,2,2
4178,진주롯데인벤스,02,경상남도 진주시 향교로 3,35.197868,128.083245,,,48,,,Y,2,2
4179,진주롯데인벤스,02,경상남도 진주시 향교로 3,35.197868,128.083245,,,48,,,Y,2,2
4180,진주롯데인벤스,02,경상남도 진주시 향교로 3,35.197868,128.083245,,,48,,,Y,2,2
4181,진주초전푸르지오2단지,02,경상남도 진주시 초장로14번길 29,35.206825,128.111796,,,48,,,Y,2,2
4182,진주초전푸르지오2단지,02,경상남도 진주시 초장로14번길 29,35.206825,128.111796,,,48,,,Y,2,2
4183,가좌그린빌주공아파트,02,경상남도 진주시 내동로348번길 10,35.148682,128.101316,,,48,,,Y,2,2
4184,가좌그린빌주공아파트,02,경상남도 진주시 내동로348번길 10,35.148682,128.101316,,,48,,,Y,3,3
4185,가좌그린빌주공아파트,02,경상남도 진주시 내동로348번길 10,35.148682,128.101316,,,48,,,Y,3,3
4186,월영한백아파트,02,경상남도 창원시 마산합포구 문화서2길 5,35.186319,128.552807,,,48,,,Y,2,2
4187,월영한백아파트,02,경상남도 창원시 마산합포구 문화서2길 5,35.186319,128.552807,,,48,,,Y,2,2
4188,고성CC,02,경상남도 고성군 고성읍 월평3길 250,34.947635,128.356677,,,48,,,Y,2,2
4189,일성유수안2차,02,경상남도 통영시 광도면 죽림2로 9,34.881734,128.413944,,,48,,,Y,2,2
4190,일성유수안2차,02,경상남도 통영시 광도면 죽림2로 9,34.881734,128.413944,,,48,,,Y,2,2
4191,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,2,2
4192,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,2,2
4193,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,2,2
4194,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,2,2
4195,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,3,3
4196,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,2,2
4197,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,2,2
4198,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,2,2
4199,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,2,2
4200,거제오션파크자이,02,경상남도 거제시 거제면 두동로 259-90,34.881435,128.592334,,,48,,,Y,3,3
4201,통영가족호텔,02,경상남도 통영시 산양읍 척포길 628-113,34.765499,128.409459,,,48,,,Y,2,2
4202,통영가족호텔,02,경상남도 통영시 산양읍 척포길 628-113,34.765499,128.409459,,,48,,,Y,3,3
4203,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4204,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4205,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4206,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4207,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4208,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4209,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4210,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4211,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4212,물금우미린아파트,02,경상남도 양산시 물금읍 범어로 77,35.328793,129.016547,,,48,,,Y,2,2
4213,원풍아파트501동,02,경상남도 창원시 의창구 사화로90번길 6,35.252758,128.615671,,,48,,,Y,2,2
4214,원풍아파트502동,02,경상남도 창원시 의창구 사화로90번길 20,35.251863,128.614945,,,48,,,Y,2,2
4215,월산마을부영아파트,02,경상남도 김해시 부곡로 78,35.209530,128.801160,,,48,,,Y,2,2
4216,월산마을부영아파트,02,경상남도 김해시 부곡로 78,35.209530,128.801160,,,48,,,Y,2,2
4217,월산마을부영아파트,02,경상남도 김해시 부곡로 78,35.209530,128.801160,,,48,,,Y,2,2
4218,월산마을부영아파트,02,경상남도 김해시 부곡로 78,35.209530,128.801160,,,48,,,Y,2,2
4219,초전흥한황토방아파트,02,경상남도 진주시 초전남로 30,35.199172,128.114826,,,48,,,Y,2,2
4220,초전흥한황토방아파트,02,경상남도 진주시 초전남로 30,35.199172,128.114826,,,48,,,Y,2,2
4221,초전흥한황토방아파트,02,경상남도 진주시 초전남로 30,35.199172,128.114826,,,48,,,Y,2,2
4222,초전흥한황토방아파트,02,경상남도 진주시 초전남로 30,35.199172,128.114826,,,48,,,Y,2,2
4223,국립부곡병원,02,경상남도 창녕군 부곡면 부곡로 145,35.435533,128.612271,,,48,,,Y,2,2
4224,국립부곡병원,02,경상남도 창녕군 부곡면 부곡로 145,35.435533,128.612271,,,48,,,Y,2,2
4225,부원역그린코아더센텀아파트,02,경상남도 김해시 김해대로 2349,35.226990,128.883695,,,48,,,Y,2,2
4226,부원역그린코아더센텀아파트,02,경상남도 김해시 김해대로 2349,35.226990,128.883695,,,48,,,Y,2,2
4227,부원역그린코아더센텀아파트,02,경상남도 김해시 김해대로 2349,35.226990,128.883695,,,48,,,Y,2,2
4228,부원역그린코아더센텀아파트,02,경상남도 김해시 김해대로 2349,35.226990,128.883695,,,48,,,Y,2,2
4229,부원역그린코아더센텀아파트,02,경상남도 김해시 김해대로 2349,35.226990,128.883695,,,48,,,Y,2,2
4230,부원역그린코아더센텀아파트,02,경상남도 김해시 김해대로 2349,35.226990,128.883695,,,48,,,Y,3,3
4231,부원역그린코아더센텀아파트,02,경상남도 김해시 김해대로 2349,35.226990,128.883695,,,48,,,Y,2,2
4232,부원역그린코아더센텀아파트,02,경상남도 김해시 김해대로 2349,35.226990,128.883695,,,48,,,Y,2,2
4233,완월2차서광아파트,02,경상남도 창원시 마산합포구 완월남로 54,35.197897,128.556834,,,48,,,Y,2,2
4234,완월2차서광아파트,02,경상남도 창원시 마산합포구 완월남로 54,35.197897,128.556834,,,48,,,Y,2,2
4235,양덕동대상아파트,02,경상남도 창원시 마산회원구 양덕북17길 48,35.235721,128.583469,,,48,,,Y,2,2
4236,양덕동대상아파트,02,경상남도 창원시 마산회원구 양덕북17길 48,35.235721,128.583469,,,48,,,Y,2,2
4237,안동한일유앤아이아파트,02,경상남도 김해시 삼안로111번길 5,35.238159,128.916557,,,48,,,Y,2,2
4238,안동한일유앤아이아파트,02,경상남도 김해시 삼안로111번길 5,35.238159,128.916557,,,48,,,Y,2,2
4239,안동한일유앤아이아파트,02,경상남도 김해시 삼안로111번길 5,35.238159,128.916557,,,48,,,Y,2,2
4240,내덕서희스타힐스아파트(112동),02,경상남도 김해시 금관대로 688,35.204120,128.825230,,,48,,,Y,2,2
4241,내덕서희스타힐스아파트(112동),02,경상남도 김해시 금관대로 688,35.204120,128.825230,,,48,,,Y,2,2
4242,내덕서희스타힐스아파트(112동),02,경상남도 김해시 금관대로 688,35.204120,128.825230,,,48,,,Y,2,2
4243,내덕서희스타힐스아파트(112동),02,경상남도 김해시 금관대로 688,35.204120,128.825230,,,48,,,Y,2,2
4244,남해군국민체육센터,02,경상남도 남해군 남해읍 화전로78번길 26,34.837568,127.896907,,,48,,,Y,2,2
4245,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,3,3
4246,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,2,2
4247,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,2,2
4248,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,2,2
4249,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,2,2
4250,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,2,2
4251,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,3,3
4252,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,2,2
4253,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,2,2
4254,진주시 금산흥한골든빌,02,경상남도 진주시 금산로 123,35.215444985627,128.15066484,,,48,,,Y,2,2
4255,진주시 안전성평가연구소 경남환경독성본부,02,경상남도 진주시 문산읍 제곡길 17,35.159256788,128.16665570,,,48,,,Y,2,2
4256,진주시 안전성평가연구소 경남환경독성본부,02,경상남도 진주시 문산읍 제곡길 17,35.159256788,128.16665570,,,48,,,Y,2,2
4257,함안군 함안제일종합정비,02,경상남도 함안군 가야읍 검암천북길 65,35.277530518065,128.4174585855,,,48,,,Y,2,2
4258,함안군 함안제일종합정비,02,경상남도 함안군 가야읍 검암천북길 65,35.277530518065,128.4174585855,,,48,,,Y,2,2
4259,양산시 에스투모텔,02,경상남도 양산시 하북면 신평중앙길 47,35.493104447822,129.0824627897,,,48,,,Y,2,2
4260,양산시 에스투모텔,02,경상남도 양산시 하북면 신평중앙길 47,35.493104447822,129.0824627897,,,48,,,Y,2,2
4261,김해시 구산이주공아파트,02,경상남도 김해시 가락로 242-20,35.246933791693,128.8764745201,,,48,,,Y,2,2
4262,김해시 구산이주공아파트,02,경상남도 김해시 가락로 242-20,35.246933791693,128.8764745201,,,48,,,Y,2,2
4263,김해시 구산이주공아파트,02,경상남도 김해시 가락로 242-20,35.246933791693,128.8764745201,,,48,,,Y,2,2
4264,김해시 구산이주공아파트,02,경상남도 김해시 가락로 242-20,35.246933791693,128.8764745201,,,48,,,Y,2,2
4265,김해시 구산이주공아파트,02,경상남도 김해시 가락로 242-20,35.246933791693,128.8764745201,,,48,,,Y,2,2
4266,김해시 구산이주공아파트,02,경상남도 김해시 가락로 242-20,35.246933791693,128.8764745201,,,48,,,Y,2,2
4267,창원시 부일특장정비소,02,경상남도 창원시 마산합포구 진북면 진북산업로 459,35.154593732742,128.4755557236,,,48,,,Y,1,1
4268,창원시 부일특장정비소,02,경상남도 창원시 마산합포구 진북면 진북산업로 459,35.154593732742,128.4755557236,,,48,,,Y,1,1
4269,창원시 산토리니 팬션,02,경상남도 창원시 마산합포구 구산면 원전1길 162,35.073221065031,128.6262912080,,,48,,,Y,2,2
4270,창원시 성민모터스,02,경상남도 창원시 성산구 정동로162번길 26,35.203177069605,128.6935285383,,,48,,,Y,2,2
4271,창원시 성민모터스,02,경상남도 창원시 성산구 정동로162번길 26,35.203177069605,128.6935285383,,,48,,,Y,2,2
4272,김해시 발리모텔,02,경상남도 김해시 진영읍 진산대로 134,35.318275005940,128.7272492368,,,48,,,Y,2,2
4273,김해시 발리모텔,02,경상남도 김해시 진영읍 진산대로 134,35.318275005940,128.7272492368,,,48,,,Y,2,2
4274,밀양시 k-water 밀양권지사,02,경상남도 밀양시 산외면 다원길 93,35.509670523417,128.8085333442,,,48,,,Y,2,2
4275,밀양시 밀양시보건소,02,경상남도 밀양시 삼문중앙로 41,35.48567102,128.7560605,,,48,,,Y,1,1
4276,창원시 김인철동해장어막회,02,경상남도 창원시 마산합포구 수산2길 103,35.199239553483,128.5750351367,,,48,,,Y,1,1
4277,창원시 김인철동해장어막회,02,경상남도 창원시 마산합포구 수산2길 103,35.199239553483,128.5750351367,,,48,,,Y,1,1
4278,창원시 애플모텔,02,경상남도 창원시 마산회원구 합성남7길 43,35.23945482,128.5856374,,,48,,,Y,2,2
4279,창원시 애플모텔,02,경상남도 창원시 마산회원구 합성남7길 43,35.23945482,128.5856374,,,48,,,Y,2,2
4280,창원시 해안선횟집,02,경상남도 창원시 마산합포구 수산2길 131,35.20006072,128.5762017,,,48,,,Y,2,2
4281,창원시 해안선횟집,02,경상남도 창원시 마산합포구 수산2길 131,35.20006072,128.5762017,,,48,,,Y,2,2
4282,창원시 마산본장어,02,경상남도 창원시 마산합포구 수산2길 108,35.1990668,128.5755676,,,48,,,Y,2,2
4283,창원시 마산본장어,02,경상남도 창원시 마산합포구 수산2길 108,35.1990668,128.5755676,,,48,,,Y,2,2
4284,밀양시 청산얼음펜션,02,경상남도 밀양시 단장면 시전2길 12-9,35.53274313,128.944743,,,48,,,Y,2,2
4285,밀양시 청산얼음펜션,02,경상남도 밀양시 단장면 시전2길 12-9,35.53274313,128.944743,,,48,,,Y,2,2
4286,합천군 삼광자동차정비,02,경상남도 합천군 초계면 초계2길 18,35.557678399414,128.2673599638,,,48,,,Y,2,2
4287,합천군 삼광자동차정비,02,경상남도 합천군 초계면 초계2길 18,35.557678399414,128.2673599638,,,48,,,Y,2,2
4288,창원시 엘르메디산부인과의원,02,경상남도 창원시 의창구 서상로 1,35.262316203211,128.6135221595,,,48,,,Y,2,2
4289,창원시 엘르메디산부인과의원,02,경상남도 창원시 의창구 서상로 1,35.262316203211,128.6135221595,,,48,,,Y,2,2
4290,밀양시 금천스파,02,경상남도 밀양시 산외면 산외로 299,35.502954126486,128.8006463996,,,48,,,Y,2,2
4291,밀양시 금천스파,02,경상남도 밀양시 산외면 산외로 299,35.502954126486,128.8006463996,,,48,,,Y,2,2
4292,사천시 서경타니골프앤리조트,02,경상남도 사천시 곤양면 흥신로 210,35.099297379141,128.0157997920,,,48,,,Y,2,2
4293,사천시 서경타니골프앤리조트,02,경상남도 사천시 곤양면 흥신로 210,35.099297379141,128.0157997920,,,48,,,Y,2,2
4294,사천시 서경타니골프앤리조트,02,경상남도 사천시 곤양면 흥신로 210,35.099297379141,128.0157997920,,,48,,,Y,2,2
4295,밀양시 밀양세경아파트,02,경상남도 밀양시 미리벌로2길 48,35.484008277169,128.7454471610,,,48,,,Y,2,2
4296,밀양시 밀양세경아파트,02,경상남도 밀양시 미리벌로2길 48,35.484008277169,128.7454471610,,,48,,,Y,2,2
4297,밀양시 밀양세경아파트,02,경상남도 밀양시 미리벌로2길 48,35.484008277169,128.7454471610,,,48,,,Y,3,3
4298,밀양시 밀양세경아파트,02,경상남도 밀양시 미리벌로2길 48,35.484008277169,128.7454471610,,,48,,,Y,2,2
4299,통영시 더샵모텔,02,경상남도 통영시 광도면 죽림5로 37,34.88587032,128.4203504,,,48,,,Y,2,2
4300,통영시 더샵모텔,02,경상남도 통영시 광도면 죽림5로 37,34.88587032,128.4203504,,,48,,,Y,2,2
4301,고성군 헤라모텔,02,경상남도 고성군 회화면 구만로 1334,35.0904515,128.3772998,7,단독,48,,,Y,2,2
4302,고성군 헤라모텔,02,경상남도 고성군 회화면 구만로 1334,35.0904515,128.3772998,7,단독,48,,,Y,2,2
4303,통영시 그레이호텔,02,경상남도 통영시 동충1길 12-2,34.83993482,128.4223112,,,48,,,Y,2,2
4304,통영시 그레이호텔,02,경상남도 통영시 동충1길 12-2,34.83993482,128.4223112,,,48,,,Y,2,2
4305,거제시 휴모텔,02,경상남도 거제시 장승포해안로 10,34.86338852,128.7310304,,,48,,,Y,2,2
4306,거제시 휴모텔,02,경상남도 거제시 장승포해안로 10,34.86338852,128.7310304,,,48,,,Y,2,2
4307,거제시 에스모텔,02,경상남도 거제시 장평로10길 19,34.89282064,128.6109004,,,48,,,Y,2,2
4308,거제시 에스모텔,02,경상남도 거제시 장평로10길 19,34.89282064,128.6109004,,,48,,,Y,2,2
4309,고성군 적석산관광휴게소,02,경상남도 고성군 회화면 구만로 1332,35.0903948,128.3778471,,,48,,,Y,2,2
4310,고성군 적석산관광휴게소,02,경상남도 고성군 회화면 구만로 1332,35.0903948,128.3778471,,,48,,,Y,2,2
4311,함안군 카리스마여관,02,경상남도 함안군 칠원읍 동대이길 68,35.29835122,128.5334168,,,48,,,Y,2,2
4312,함안군 카리스마여관,02,경상남도 함안군 칠원읍 동대이길 68,35.29835122,128.5334168,,,48,,,Y,2,2
4313,창원시 안녕오토캠핑장,02,경상남도 창원시 마산합포구 구산면 안녕로 329,35.10753971,128.6006252,,,48,,,Y,2,2
4314,창원시 안녕오토캠핑장,02,경상남도 창원시 마산합포구 구산면 안녕로 329,35.10753971,128.6006252,,,48,,,Y,2,2
4315,통영시 통영정신병원,02,경상남도 통영시 도산면 남해안대로 1820,34.91252332,128.360517,,,48,,,Y,2,2
4316,통영시 통영정신병원,02,경상남도 통영시 도산면 남해안대로 1820,34.91252332,128.360517,,,48,,,Y,2,2
4317,고성군 k-water 고성수도센터,02,경상남도 고성군 고성읍 기월2길 59,34.98266655,128.3156867,,,48,,,Y,2,2
4318,진주시 포시즌예식장,02,경상남도 진주시 강남로 269,35.18840292,128.0874318,,,48,,,Y,2,2
4319,진주시 포시즌예식장,02,경상남도 진주시 강남로 269,35.18840292,128.0874318,,,48,,,Y,2,2
4320,사천시 한서자동차정비,02,경상남도 사천시 삼천포대교로 926,34.97608714,128.0599177,,,48,,,Y,2,2
4321,사천시 한서자동차정비,02,경상남도 사천시 삼천포대교로 926,34.97608714,128.0599177,,,48,,,Y,2,2
4322,사천시 현대블루핸즈신항점,02,경상남도 사천시 신항로 53,34.932569570876,128.0845435347,,,48,,,Y,3,3
4323,사천시 현대블루핸즈신항점,02,경상남도 사천시 신항로 53,34.932569570876,128.0845435347,,,48,,,Y,2,2
4324,김해시 삼방대동아파트,02,경상남도 김해시 활천로285번길 4,35.24390274,128.9105285,,,48,,,Y,2,2
4325,김해시 삼방대동아파트,02,경상남도 김해시 활천로285번길 4,35.24390274,128.9105285,,,48,,,Y,2,2
4326,김해시 진영한림풀에버1단지,02,경상남도 김해시 진영읍 김해대로 258,35.305803,128.7186068,,,48,,,Y,2,2
4327,김해시 진영한림풀에버1단지,02,경상남도 김해시 진영읍 김해대로 258,35.305803,128.7186068,,,48,,,Y,2,2
4328,김해시 진영한림풀에버1단지,02,경상남도 김해시 진영읍 김해대로 258,35.305803,128.7186068,,,48,,,Y,2,2
4329,김해시 진영한림풀에버1단지,02,경상남도 김해시 진영읍 김해대로 258,35.305803,128.7186068,,,48,,,Y,2,2
4330,김해시 진영한림풀에버2단지,02,경상남도 김해시 진영읍 김해대로 256,35.30668218,128.7186342,,,48,,,Y,2,2
4331,김해시 진영한림풀에버2단지,02,경상남도 김해시 진영읍 김해대로 256,35.30668218,128.7186342,,,48,,,Y,2,2
4332,김해시 진영한림풀에버2단지,02,경상남도 김해시 진영읍 김해대로 256,35.30668218,128.7186342,,,48,,,Y,2,2
4333,창원시 영신정비,02,경상남도 창원시 성산구 정동로162번길 22,35.20366287,128.6933322,,,48,,,Y,2,2
4334,창원시 영신정비,02,경상남도 창원시 성산구 정동로162번길 22,35.20366287,128.6933322,,,48,,,Y,2,2
4335,사천시 루벤스호텔,02,경상남도 사천시 실안선창1길 54,34.94480088,128.04021,,,48,,,Y,2,2
4336,사천시 루벤스호텔,02,경상남도 사천시 실안선창1길 54,34.94480088,128.04021,,,48,,,Y,2,2
4337,김해시 동서종합정비,02,경상남도 김해시 안곡로 4,35.27096726,128.8603259,,,48,,,Y,1,1
4338,김해시 동서종합정비,02,경상남도 김해시 안곡로 4,35.27096726,128.8603259,,,48,,,Y,2,2
4339,합천군  k-water 합천지사,02,경상남도 합천군 용주면 합천호수로 705,35.545886245062,128.0679984009,,,48,,,Y,3,3
4340,합천군  k-water 합천지사,02,경상남도 합천군 용주면 합천호수로 705,35.545886245062,128.0679984009,,,48,,,Y,2,2
4341,사천시 한국농어촌공사 사천지사,02,경상남도 사천시 사천읍 사천대로 1803,35.077919842194,128.0815536261,,,48,,,Y,2,2
4342,사천시 한국농어촌공사 사천지사,02,경상남도 사천시 사천읍 사천대로 1803,35.077919842194,128.0815536261,,,48,,,Y,2,2
4343,하동군 방화마을회관,02,경상남도 하동군 북천면 금촌길 14-5,35.115399125129,127.8510067857,,,48,,,Y,2,2
4344,하동군 기봉경로당,02,경상남도 하동군 북천면 기동일촌길 3,35.130297706753,127.8786387718,,,48,,,Y,2,2
4345,하동군 기봉경로당,02,경상남도 하동군 북천면 기동일촌길 3,35.130297706753,127.8786387718,,,48,,,Y,2,2
4346,하동군 대송경로당,02,경상남도 하동군 금남면 섬진강대로 474,34.975468387492,127.8465854822,,,48,,,Y,2,2
4347,하동군 대송경로당,02,경상남도 하동군 금남면 섬진강대로 474,34.975468387492,127.8465854822,,,48,,,Y,2,2
4348,하동군 명선마을회관,02,경상남도 하동군 금성면 명선길 57-10,34.953754530318,127.7774126717,,,48,,,Y,2,2
4349,하동군 명선마을회관,02,경상남도 하동군 금성면 명선길 57-10,34.953754530318,127.7774126717,,,48,,,Y,2,2
4350,하동군 정금마을회관,02,경상남도 하동군 화개면 쌍계로 367,35.213896507366,127.6403838931,,,48,,,Y,2,2
4351,하동군 정금마을회관,02,경상남도 하동군 화개면 쌍계로 367,35.213896507366,127.6403838931,,,48,,,Y,2,2
4352,하동군 미법마을회관,02,경상남도 하동군 금남면 미법마을길 134-8,34.952292645030,127.8556692910,,,48,,,Y,2,2
4353,하동군 미법마을회관,02,경상남도 하동군 금남면 미법마을길 134-8,34.952292645030,127.8556692910,,,48,,,Y,1,1
4354,하동군 소송마을회관,02,경상남도 하동군 금남면 소송양달길 15,34.963342754893,127.8494107329,,,48,,,Y,2,2
4355,하동군 신평마을회관,02,경상남도 하동군 금성면 금성중앙길 73,34.966915191175,127.8006109794,,,48,,,Y,2,2
